,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male
14427,0.2601632067764952,0.4894097388871557,0.8,0.5849978610634798,0.6666666666666667,0.0,0.0,0.704031457656942,1.0,0.0,0.0
11424,0.51683990914617,0.38656682051610125,0.0,0.10873315158984284,0.5656758803014189,0.0,1.0,0.7426918728014994,0.0,0.0,0.0
14436,0.5586543922099804,0.3427570199330928,0.1345607790019548,0.5055778361363837,0.0,0.0,1.0,0.3835289304637788,0.0,0.0,0.0
10894,0.6806317761856806,0.2773737053583579,0.19828972023210084,0.5020893792966004,0.16951713294649862,0.0,0.0,0.8679793756328874,1.0,0.0,1.0
4318,0.646,0.6554054054054055,1.0,0.30494660202475043,0.3333333333333333,0.0,1.0,0.29794885411556804,1.0,0.0,0.0
13306,0.2195420359306235,0.46336800780744836,0.43421534844497656,0.5129832235653868,0.0,1.0,0.0,0.43607719017878155,1.0,0.0,0.0
9947,0.5299999999999999,0.21621621621621623,0.1,0.33281684208915263,0.3333333333333333,1.0,1.0,0.36559966476798533,0.0,0.0,1.0
11239,0.5631767660051,0.2842607756764415,0.7035297400056668,0.5320515986932116,0.0,1.0,0.0,0.7047512196758782,0.0,1.0,0.0
5573,0.662,0.14864864864864863,0.8,0.0,0.0,1.0,0.0,0.33181043789681913,0.0,0.0,1.0
4827,0.572,0.4594594594594595,0.4,0.4435447475905457,0.0,0.0,1.0,0.16464002312220816,0.0,1.0,1.0
10679,0.641828802610387,0.5525237742674287,0.48591172863859816,0.21248734598426305,0.6666666666666667,1.0,0.0,0.7800823522103713,0.0,0.0,0.0
8432,0.258,0.39189189189189194,0.6000000000000001,0.48544446870839075,0.0,0.0,1.0,0.0290043699173271,0.0,0.0,1.0
3714,0.9460000000000001,0.21621621621621623,0.30000000000000004,0.4187251086686232,0.0,1.0,0.0,0.046036096447210705,0.0,0.0,1.0
10305,0.3161030548291889,0.4499409886385511,0.30000000000000004,0.4662146453947217,0.0,1.0,0.0,0.7409682270414503,1.0,0.0,1.0
7422,0.5439999999999999,0.14864864864864863,0.7000000000000001,0.40449474924261086,0.0,1.0,1.0,0.04388804130794491,0.0,0.0,1.0
9952,0.7479999999999999,0.25675675675675674,0.6000000000000001,0.5001608421969255,0.0,1.0,0.0,0.5928513673055776,1.0,0.0,1.0
10775,0.627935839621246,0.5241102522927903,0.7895445510711137,0.5428566814127824,0.0,1.0,0.0,0.6483336248608847,1.0,0.0,0.0
10362,0.7039326761725077,0.42833940182946306,0.8605768529239463,0.0,0.0,1.0,0.0,0.7198963097509102,0.0,0.0,0.0
9986,0.646,0.39189189189189194,0.1,0.731689667306754,0.3333333333333333,0.0,1.0,0.17019605372313054,1.0,0.0,1.0
1067,0.6,0.10810810810810811,0.4,0.8543188192464918,0.3333333333333333,1.0,0.0,0.644080259664798,1.0,0.0,1.0
2221,0.834,0.22972972972972977,0.6000000000000001,0.5271192777912339,0.0,1.0,0.0,0.5778301327776802,1.0,0.0,0.0
15436,0.3196522128273304,0.3331908881640935,0.6000000000000001,0.3979401131475761,0.0,0.0,0.0,0.4020691627496385,0.0,1.0,1.0
11263,0.6039575272372357,0.25675675675675674,0.43575220782389656,0.5472909127219622,0.3333333333333333,0.0,0.0,0.6977315978470338,0.0,0.0,1.0
13705,0.8017971962523549,0.38526790423281176,0.9558245593339526,0.4226636728183913,0.0,1.0,0.0,0.18603768882253457,1.0,0.0,0.0
8405,0.46599999999999986,0.2972972972972973,0.30000000000000004,0.0,0.3333333333333333,1.0,0.0,0.2386048867666862,0.0,0.0,1.0
14840,0.8524586596074467,0.3983446333730387,0.30000000000000004,0.4834603515337511,0.0,1.0,1.0,0.12498137158374861,1.0,0.0,1.0
4171,0.42800000000000005,0.12162162162162166,0.6000000000000001,0.0,0.0,0.0,0.0,0.03904462876204677,0.0,0.0,0.0
4272,0.58,0.21621621621621623,0.30000000000000004,0.31019287552169095,0.0,1.0,1.0,0.8427468323224868,0.0,1.0,0.0
14152,0.5967658779816147,0.4856240112819655,0.8936176834865439,0.47880007773956185,0.0,0.0,0.0,0.030380857343786923,0.0,0.0,0.0
12892,0.5353842765373048,0.5662787694392948,0.8886921382686525,0.4482463042441347,0.03769287243782522,1.0,1.0,0.6052500307635855,0.0,0.0,1.0
1198,0.46799999999999986,0.27027027027027034,0.9,0.4168392035188471,0.0,1.0,0.0,0.8834200666163619,0.0,0.0,1.0
11297,0.7020459564306147,0.3609607644970615,0.27110965727825503,0.21051019360438122,0.5703655242608501,1.0,0.0,0.2928889264364872,0.0,1.0,1.0
6024,0.6960000000000001,0.12162162162162166,0.6000000000000001,0.49991361034274917,0.3333333333333333,0.0,0.0,0.13822750072631934,0.0,1.0,1.0
9490,0.5479999999999999,0.6554054054054055,0.30000000000000004,0.0,0.0,1.0,1.0,0.32898071765853637,0.0,0.0,1.0
15458,0.4357402005964604,0.2009473013274349,0.03389699105309453,0.5884756104752106,0.0,1.0,0.0,0.502218968447785,0.0,1.0,1.0
9280,0.648,0.36486486486486486,0.6000000000000001,0.28894078069705514,0.0,0.0,1.0,0.700217870806662,0.0,0.0,0.0
15162,0.9581398521054354,0.24713519662975658,0.1,0.7393063011271437,0.0,1.0,0.0,0.9030099034152822,0.0,0.0,0.0
14431,0.6537827126351132,0.2986690137771259,0.14203014039014628,0.3888577921013585,0.0,0.0,0.0,0.10941355117672452,0.0,0.0,0.0
11680,0.577100844328848,0.3640018255758878,0.9,0.6137555556979704,0.0,1.0,0.0,0.5559770399274538,1.0,0.0,1.0
15189,0.7238961855157502,0.5833818484907086,0.9,0.5893157222472436,0.0,1.0,0.0,0.24309190839797207,1.0,0.0,0.0
3068,0.606,0.1756756756756757,0.7000000000000001,0.408831490108195,0.0,1.0,1.0,0.055165068264019214,0.0,0.0,0.0
2474,0.7779999999999999,0.25675675675675674,0.8,0.0,0.3333333333333333,1.0,0.0,0.9578190717213494,0.0,0.0,0.0
13934,0.7432640695951218,0.418861099119667,0.2991442669710721,0.6704273344830496,0.0,1.0,0.0,0.7031898433562206,0.0,0.0,0.0
6820,0.356,0.14864864864864863,0.30000000000000004,0.40967796925038374,0.0,1.0,0.0,0.27983162392008437,0.0,0.0,1.0
13592,0.5221733489876672,0.27345308269874025,0.30000000000000004,0.467437971330533,0.0,1.0,0.0,0.2702761441276848,1.0,0.0,1.0
15518,0.6586099296681696,0.10483796431572752,0.557569086779018,0.5275883985462475,0.26261514463169655,0.0,0.0,0.8075309629636032,0.0,1.0,0.0
6189,0.7279999999999999,0.2837837837837838,0.30000000000000004,0.5974038702327308,0.3333333333333333,1.0,0.0,0.3192043840186738,1.0,0.0,1.0
2345,0.888,0.27027027027027034,0.9,0.7157539939821782,0.0,1.0,0.0,0.1179345627507427,0.0,1.0,1.0
9571,0.7779999999999999,0.3108108108108108,0.8,0.0,0.0,1.0,0.0,0.9585074874650528,0.0,1.0,0.0
3824,0.634,0.35135135135135137,0.2,0.4894694495282926,0.0,0.0,0.0,0.07555361537026785,0.0,0.0,1.0
3689,0.7060000000000001,0.36486486486486486,0.5,0.0,0.3333333333333333,1.0,0.0,0.6595372858107948,0.0,0.0,0.0
1451,0.402,0.27027027027027034,1.0,0.0,0.3333333333333333,1.0,1.0,0.0010235477488100113,0.0,0.0,0.0
1397,0.2739999999999999,0.37837837837837845,0.4,0.5383483788178699,0.3333333333333333,1.0,1.0,0.2211856732317936,1.0,0.0,0.0
9617,0.4819999999999999,0.22972972972972977,0.2,0.35948595702741304,0.3333333333333333,1.0,0.0,0.28529219540466116,1.0,0.0,0.0
11217,0.41384356383145887,0.3214102213938634,0.7369273936142353,0.13063617516722525,0.3333333333333333,0.0,0.0,0.2487758015985963,0.0,0.0,0.0
15587,0.7282123852567237,0.3256360610761663,0.290293148036369,0.7018434688659712,0.6343104934545634,0.0,1.0,0.11920893627525564,0.0,1.0,1.0
4522,0.5579999999999999,0.2837837837837838,0.5,0.0,0.3333333333333333,0.0,0.0,0.5837385470312414,0.0,1.0,1.0
2868,0.39,0.24324324324324326,0.8,0.2917962428490388,0.3333333333333333,1.0,0.0,0.4479215765105567,0.0,1.0,1.0
1187,0.83,0.4324324324324324,0.9,0.5043792880208854,0.0,1.0,1.0,0.3978797975206632,0.0,0.0,0.0
8258,0.47999999999999987,0.3108108108108108,0.1,0.35506970180602015,0.0,1.0,0.0,0.12245364432303284,0.0,0.0,1.0
8803,0.7419999999999999,0.3108108108108108,0.6000000000000001,0.5383505310861474,0.0,1.0,1.0,0.3223591352974209,0.0,0.0,1.0
13265,0.6762491603652512,0.3332189402404564,0.7829100788896887,0.5335767764359061,0.028483201850519058,0.0,1.0,0.04570083170131828,0.0,1.0,1.0
6127,0.818,0.2027027027027027,0.2,0.0,0.3333333333333333,1.0,0.0,0.28288851585326397,0.0,0.0,0.0
7780,0.7979999999999999,0.2027027027027027,1.0,0.30567080044331946,0.0,0.0,1.0,0.15193876015159447,1.0,0.0,0.0
660,0.564,0.3108108108108108,0.30000000000000004,0.3263371992987273,0.0,1.0,1.0,0.1681692101595702,1.0,0.0,0.0
14649,0.5080993737481676,0.34167752600854406,0.9715863075367741,0.47497865088072133,0.0,0.0,0.0,0.4763150357916432,1.0,0.0,0.0
4357,0.8099999999999999,0.24324324324324326,0.8,0.0,0.3333333333333333,1.0,0.0,0.8840758792464679,0.0,0.0,1.0
1707,0.7139999999999999,0.2972972972972973,0.5,0.0,0.3333333333333333,1.0,0.0,0.20522579906381058,0.0,0.0,0.0
7976,0.9979999999999999,0.22972972972972977,0.4,0.44176394487498893,0.0,0.0,0.0,0.6321014656899734,0.0,0.0,1.0
4182,0.4,0.4594594594594595,0.5,0.4823322090654417,0.0,1.0,1.0,0.20861387262483566,1.0,0.0,1.0
1013,0.57,0.08108108108108109,0.4,0.0,0.3333333333333333,1.0,1.0,0.35331969203058894,0.0,1.0,1.0
12409,0.5679197389191343,0.562738963487078,0.051297120891307,0.15165419434049499,0.0,1.0,1.0,0.8294355363421085,0.0,1.0,0.0
3139,0.59,0.2972972972972973,0.30000000000000004,0.5165315128544822,0.0,1.0,1.0,0.5161543927445071,0.0,0.0,0.0
169,0.664,0.08108108108108109,0.9,0.2308898007155017,0.3333333333333333,0.0,0.0,0.2656389685214938,1.0,0.0,1.0
15296,0.5206201280007214,0.15740990304586436,0.46483328253939626,0.0,0.0,1.0,0.0,0.31298809813696704,0.0,0.0,1.0
11603,0.5628726628458586,0.2433137231598804,0.6888309387352095,0.31169772583252997,0.0,1.0,1.0,0.6164190915921444,0.0,1.0,0.0
4063,0.678,0.5405405405405406,0.5,0.0,0.3333333333333333,0.0,1.0,0.2492101995740593,0.0,0.0,0.0
1519,0.388,0.6216216216216217,0.30000000000000004,0.4943991403043364,0.0,1.0,1.0,0.5570101444687967,0.0,0.0,0.0
13908,0.590596356127625,0.3845456321169757,0.2701821936187485,0.42615532906524095,0.0,0.0,0.0,0.29964585473352734,1.0,0.0,0.0
2515,0.42800000000000005,0.2972972972972973,0.4,0.0,0.0,1.0,0.0,0.4272610034258271,0.0,0.0,1.0
384,0.7099999999999999,0.35135135135135137,0.30000000000000004,0.42222306275826976,0.0,1.0,0.0,0.4122999246428034,1.0,0.0,1.0
3881,0.47599999999999987,0.6216216216216217,0.30000000000000004,0.0,0.0,1.0,1.0,0.9485509366144466,0.0,0.0,0.0
15525,0.4971637408161942,0.2659893629342893,0.1,0.48063578882196506,0.0,1.0,0.0,0.2899643662742466,1.0,0.0,0.0
2300,0.602,0.36486486486486486,1.0,0.5417464915735309,0.0,1.0,0.0,0.09361524025544439,0.0,1.0,0.0
9211,0.21399999999999997,0.27027027027027034,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.8661202644852583,0.0,1.0,0.0
6301,0.832,0.36486486486486486,0.6000000000000001,0.3892136444721441,0.0,1.0,0.0,0.6366645514646648,1.0,0.0,0.0
11312,0.5806219583004278,0.32359451409349005,0.7490999007153044,0.46257473186541065,0.0,1.0,0.0,0.5666799915267056,0.0,1.0,0.0
9943,0.868,0.0675675675675676,0.2,0.0,0.0,1.0,1.0,0.03418401457339175,0.0,1.0,1.0
12565,0.38209649664579165,0.27556808383138426,0.5217611461056731,0.0,0.0,1.0,1.0,0.7609530179018069,0.0,0.0,0.0
5822,0.5479999999999999,0.22972972972972977,0.2,0.0,0.3333333333333333,1.0,0.0,0.43653673925859915,0.0,1.0,1.0
12713,0.3885656398848365,0.28986056555115575,0.0850106049738159,0.2490134079196656,0.0,0.0,1.0,0.5348999788043458,0.0,0.0,0.0
13800,0.6202454225203955,0.4324324324324324,0.8300212254768204,0.0,0.0,0.0,0.0,0.7553378423351985,0.0,1.0,1.0
9592,0.636,0.13513513513513514,0.1,0.4962612907894198,0.0,0.0,0.0,0.5712875579617853,1.0,0.0,0.0
1799,0.9999999999999999,0.2837837837837838,1.0,0.0,0.3333333333333333,1.0,1.0,0.7151608478609707,0.0,1.0,0.0
1994,0.7099999999999999,0.4189189189189189,0.7000000000000001,0.0,0.0,1.0,0.0,0.3169983733446544,0.0,0.0,0.0
270,0.6,0.3108108108108108,0.9,0.0,0.3333333333333333,0.0,1.0,0.9580319420504658,0.0,1.0,1.0
4661,0.86,0.3378378378378379,0.0,0.0,0.0,0.0,1.0,0.07847594445269522,0.0,0.0,0.0
3734,0.892,0.2972972972972973,0.2,0.45129231553735627,0.3333333333333333,1.0,1.0,0.2320397097922851,1.0,0.0,1.0
11116,0.44600000000000006,0.47846751346101196,0.17032979980574411,0.6244482452186098,0.0,0.0,1.0,0.6647426782316416,0.0,1.0,1.0
13003,0.805403047162535,0.36123615162685196,0.885076179063377,0.4608926059069925,0.6666666666666667,1.0,0.0,0.46556387473546335,1.0,0.0,0.0
5610,0.7659999999999999,0.13513513513513514,0.5,0.0,0.3333333333333333,0.0,0.0,0.0637539885059023,0.0,0.0,0.0
7975,0.582,0.3243243243243243,0.30000000000000004,0.48531804287549585,0.3333333333333333,1.0,1.0,0.8326058138552231,1.0,0.0,1.0
12467,0.5954074939533522,0.4106606825895318,0.5203703162791549,0.4753375224345744,0.3333333333333333,1.0,0.0,0.5560920108694497,1.0,0.0,0.0
2187,0.6980000000000001,0.21621621621621623,0.8,0.0,0.0,1.0,1.0,0.38253093170397773,0.0,1.0,1.0
14920,0.7439474516534039,0.2749115541113446,0.40303650127184926,0.9385593470499038,0.552181665253501,0.0,1.0,0.33950867777830585,0.0,1.0,1.0
3715,0.934,0.37837837837837845,0.0,0.35507599918357297,0.0,0.0,1.0,0.4396933407140382,1.0,0.0,0.0
7721,0.814,0.2027027027027027,0.1,0.48660661386461734,0.0,1.0,0.0,0.21286787888243322,1.0,0.0,1.0
3498,0.672,0.3108108108108108,0.7000000000000001,0.6062444317531474,0.3333333333333333,0.0,1.0,0.661877359287812,0.0,0.0,0.0
12949,0.409732969051387,0.13601639889493844,1.0,0.6082932272685364,0.0,1.0,1.0,0.5374994653789634,0.0,1.0,0.0
3548,0.84,0.25675675675675674,0.5,0.5641623656840115,0.3333333333333333,0.0,1.0,0.901662358755261,1.0,0.0,1.0
5882,0.7639999999999999,0.5,0.9,0.5443485839210653,0.0,0.0,1.0,0.016284505170243754,0.0,0.0,1.0
2339,0.602,0.10810810810810811,0.5,0.586043998979825,0.0,0.0,0.0,0.7088260928918712,1.0,0.0,1.0
6435,0.7000000000000001,0.10810810810810811,0.4,0.4743343004324984,0.0,1.0,0.0,0.7096420208129876,0.0,0.0,1.0
14199,0.5477059088151808,0.26367353766766616,0.6255920893703648,0.3905186619777753,0.3759868156172746,1.0,1.0,0.7029553318920255,1.0,0.0,0.0
15680,0.6440449918981916,0.20950505935627528,0.29977504050904213,0.6281893716901599,0.0,1.0,1.0,0.2812105551492195,0.0,0.0,0.0
12864,0.8977059243162734,0.4102832830855373,0.2,0.48267933007842934,0.0,0.0,0.0,0.666844341506248,0.0,0.0,0.0
470,0.5619999999999999,0.12162162162162166,1.0,0.53475743876727,0.0,1.0,1.0,0.8836765911144513,0.0,1.0,1.0
3506,0.18999999999999995,0.36486486486486486,1.0,0.0,0.3333333333333333,0.0,1.0,0.4548729403658049,0.0,1.0,1.0
4054,0.5039999999999999,0.5135135135135136,0.30000000000000004,0.4619214917100406,0.6666666666666667,1.0,0.0,0.020824938781653646,0.0,0.0,0.0
14106,0.5349195982260024,0.20450593184988589,0.22073956714564943,0.52236357718384,0.0,1.0,1.0,0.8740754282930144,1.0,0.0,0.0
12577,0.631670470993655,0.3915950189132028,0.19890156997885017,0.0,0.0,1.0,0.0,0.17698940716382186,0.0,0.0,1.0
3955,0.5499999999999999,0.2837837837837838,0.2,0.0,0.3333333333333333,1.0,0.0,0.5020052915053388,0.0,0.0,1.0
15142,0.5717858784625371,0.2837837837837838,0.8951866923098635,0.5471288667595748,0.0,1.0,1.0,0.5906218116411875,1.0,0.0,0.0
11433,0.7169190230352986,0.43554885144294153,0.17692417852301667,0.0,0.0,1.0,0.0,0.19598797426262757,0.0,0.0,1.0
6251,0.664,0.25675675675675674,0.8,0.5921931091623696,0.0,1.0,0.0,0.17585479413283966,0.0,0.0,0.0
10949,0.7987314163474324,0.22972972972972977,0.20585398183618622,0.013223352018953133,0.0,1.0,0.0,0.2139281534897937,0.0,1.0,0.0
5147,0.638,0.27027027027027034,0.9,0.48569114256708773,0.0,1.0,0.0,0.6537812361080483,0.0,0.0,0.0
15512,0.5752938290662082,0.4984772047143651,0.19924875432575345,0.6190021828392327,0.0,0.0,1.0,0.5459739673748073,0.0,1.0,0.0
15644,0.1959084476546843,0.48998740218081166,0.8,0.44179512058069403,0.3333333333333333,1.0,0.0,0.4512137722551007,1.0,0.0,1.0
5904,0.684,0.36486486486486486,0.6000000000000001,0.5663018000655168,0.8333333333333333,1.0,0.0,0.9415612691011991,1.0,0.0,1.0
8091,0.836,0.14864864864864863,0.2,0.38256445076963325,0.3333333333333333,1.0,1.0,0.3684110332536757,0.0,0.0,1.0
5485,0.44600000000000006,0.27027027027027034,0.4,0.0,0.3333333333333333,1.0,1.0,0.9826230905051432,0.0,1.0,1.0
8604,0.872,0.2837837837837838,0.7000000000000001,0.0,0.3333333333333333,0.0,0.0,0.5046382429522019,0.0,1.0,0.0
6605,0.842,0.2027027027027027,0.5,0.0,0.3333333333333333,1.0,0.0,0.04331338642840391,0.0,1.0,0.0
10742,0.37366236895575117,0.22972972972972977,0.9,0.49674943159908247,0.225649676622408,1.0,0.0,0.0677303596916061,1.0,0.0,0.0
14733,0.7065401872873975,0.35990008737477236,0.35790758082166446,0.0,0.0,1.0,0.0,0.5683110080486757,0.0,0.0,0.0
12448,0.5442492971970122,0.15065917105968846,0.862975573168339,0.49304218873702843,0.0,1.0,1.0,0.553055709314602,0.0,1.0,0.0
7857,0.9999999999999999,0.12162162162162166,0.6000000000000001,0.38523497727702916,0.3333333333333333,0.0,0.0,0.7637158348622293,0.0,0.0,1.0
6041,0.85,0.36486486486486486,0.8,0.0,0.0,1.0,0.0,0.6518877552806293,0.0,0.0,1.0
10116,0.59288806859964,0.1335177071723701,0.8,0.49644862877945733,0.05868735538369235,1.0,1.0,0.7724570796302709,0.0,0.0,0.0
9814,0.5619999999999999,0.24324324324324326,0.1,0.0,0.3333333333333333,0.0,0.0,0.6657123755318632,0.0,0.0,1.0
4457,0.7259999999999999,0.39189189189189194,0.1,0.3826054634373662,0.0,1.0,0.0,0.9876825736857869,1.0,0.0,1.0
10464,0.7993326400239542,0.31215062086928935,1.0,0.459304770979044,0.0,1.0,0.0,0.6615395282226204,1.0,0.0,0.0
5575,0.612,0.2972972972972973,0.2,0.0,0.3333333333333333,1.0,1.0,0.9027957169909726,0.0,0.0,1.0
5317,0.7000000000000001,0.25675675675675674,0.1,0.5387824594439918,0.0,1.0,0.0,0.8033706718991663,0.0,0.0,1.0
5134,0.9999999999999999,0.5,1.0,0.392542167220165,0.0,1.0,0.0,0.779414384073679,0.0,0.0,0.0
6720,0.5179999999999999,0.10810810810810811,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.49230906551575676,0.0,0.0,1.0
2550,0.9999999999999999,0.3243243243243243,0.0,0.0,0.3333333333333333,1.0,0.0,0.22079238567283171,0.0,0.0,1.0
9726,0.846,0.3378378378378379,0.7000000000000001,0.5506242395069648,0.0,1.0,1.0,0.8868125906024025,0.0,1.0,1.0
9626,0.926,0.12162162162162166,0.1,0.5471359307677471,0.0,0.0,1.0,0.5786631623320027,0.0,1.0,1.0
9220,0.4959999999999999,0.5675675675675675,0.4,0.0,0.0,1.0,0.0,0.9886722181968378,0.0,0.0,1.0
2919,0.376,0.3243243243243243,0.9,0.0,0.0,0.0,0.0,0.7642948901620104,0.0,1.0,0.0
15451,0.5625575692723197,0.2427431458267056,0.6708059247577871,0.5952666329395033,0.23601974919262328,1.0,0.0,0.08927692992465541,0.0,0.0,1.0
6777,0.8079999999999999,0.12162162162162166,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.7206841253339694,0.0,0.0,0.0
7532,0.82,0.2027027027027027,0.1,0.4707659591988126,0.3333333333333333,0.0,1.0,0.7833179568648805,0.0,1.0,0.0
6376,0.7000000000000001,0.37837837837837845,0.5,0.3821187319520847,0.0,1.0,0.0,0.49135407431409694,0.0,0.0,1.0
3756,0.8099999999999999,0.1756756756756757,0.5,0.0,0.3333333333333333,0.0,1.0,0.9733389538700945,0.0,0.0,1.0
6858,0.45200000000000007,0.37837837837837845,0.4,0.5475049252068839,0.0,1.0,1.0,0.1672086184230594,1.0,0.0,1.0
1502,0.892,0.2837837837837838,0.5,0.34416710784844956,0.3333333333333333,0.0,0.0,0.525394925215358,1.0,0.0,1.0
12977,0.6932650349763456,0.17423655871756052,0.20532473274502622,0.009844816057926753,0.3510824424834207,1.0,0.0,0.4687465442274158,0.0,0.0,0.0
8391,0.5379999999999999,0.27027027027027034,1.0,0.3373951152836596,0.0,1.0,1.0,0.9238016230550017,1.0,0.0,1.0
523,0.6920000000000001,0.1891891891891892,0.8,0.40319553648256157,0.0,1.0,1.0,0.5795801999090913,1.0,0.0,1.0
12422,0.480729807676052,0.2924068347259248,0.27872980767605215,0.3462773997414661,0.0,1.0,0.0,0.21061451278010615,0.0,0.0,1.0
6896,0.4919999999999999,0.3243243243243243,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.607841998910896,0.0,0.0,1.0
9596,0.362,0.25675675675675674,0.7000000000000001,0.4856730874276485,0.0,1.0,0.0,0.7376192926424473,0.0,0.0,1.0
15822,0.40677361409166113,0.5171468309778592,0.9,0.20987760464377142,0.1512576994907716,0.0,0.0,0.3776012533217331,0.0,0.0,1.0
10207,0.7135309101717937,0.3041679736061199,0.9748594992191189,0.41123064923285235,0.3333333333333333,1.0,0.0,0.8403737629817809,1.0,0.0,0.0
1598,0.5019999999999999,0.40540540540540543,0.8,0.4814014327490497,0.0,1.0,0.0,0.3196760290607753,1.0,0.0,0.0
14314,0.5968973752684605,0.4071828390219068,0.4,0.4853065500500106,0.0,1.0,0.0,0.6078455821502361,1.0,0.0,0.0
10874,0.719401482923537,0.4663061206603053,0.6000000000000001,0.45445740650425914,0.0,0.0,0.0,0.9547114869860841,0.0,0.0,1.0
15293,0.6650764684775943,0.22755476196346702,0.34643790458813767,0.0,0.0,1.0,0.0,0.6969715353415766,0.0,0.0,1.0
3905,0.2919999999999999,0.14864864864864863,0.4,0.0,0.3333333333333333,1.0,0.0,0.8240552472761149,0.0,0.0,0.0
9628,0.624,0.05405405405405406,0.9,0.0,0.3333333333333333,1.0,1.0,0.22185153682176648,0.0,0.0,0.0
14238,0.8479957200962543,0.3378378378378379,0.05285408578303883,0.3733741636057819,0.17618028594346274,1.0,0.0,0.18626190573715687,0.0,0.0,1.0
8672,0.7119999999999999,0.27027027027027034,0.1,0.0,0.3333333333333333,1.0,0.0,0.6118982362815648,0.0,0.0,1.0
2211,0.7339999999999999,0.2972972972972973,0.0,0.3915575443400147,0.0,1.0,0.0,0.554430748136447,0.0,0.0,1.0
901,0.586,0.24324324324324326,0.7000000000000001,0.6419524357479167,0.3333333333333333,0.0,1.0,0.4214564490908882,0.0,0.0,1.0
9953,0.4,0.39189189189189194,0.2,0.0,0.3333333333333333,1.0,1.0,0.48527484374757784,0.0,0.0,1.0
2510,0.5499999999999999,0.4594594594594595,0.2,0.3167380030673012,0.0,1.0,1.0,0.42301264770785607,0.0,0.0,0.0
7392,0.4919999999999999,0.6554054054054055,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.6917618632579411,0.0,1.0,1.0
6918,0.4939999999999999,0.08108108108108109,0.0,0.4306851040595806,0.3333333333333333,1.0,1.0,0.9391623400034702,0.0,1.0,1.0
7557,0.1519999999999999,0.21621621621621623,0.9,0.0,0.3333333333333333,1.0,0.0,0.5393781606143386,0.0,0.0,1.0
12266,0.40858922297601363,0.4815170317026854,0.4151971072666809,0.46263221068990834,0.6160096424443972,1.0,0.0,0.10849863689212584,1.0,0.0,1.0
7072,0.672,0.25675675675675674,0.9,0.5363158404274819,0.0,1.0,0.0,0.13793722300479694,0.0,0.0,1.0
883,0.586,0.36486486486486486,0.4,0.1799313418448104,0.0,1.0,0.0,0.30455738523028947,0.0,0.0,0.0
939,0.7479999999999999,0.25675675675675674,1.0,0.2734120455042125,0.0,1.0,0.0,0.7893315811660013,0.0,0.0,0.0
